date,diff_km
10805-01-01,-30941.0
10806-01-01,6695.0
10807-01-01,11907.0
10808-01-01,-17453.0
10809-01-01,-27235.0
10810-01-01,8148.0
10811-01-01,11345.0
10812-01-01,-21900.0
10813-01-01,-23229.0
10814-01-01,9159.0
10815-01-01,10683.0
10816-01-01,-26273.0
10817-01-01,-18208.0
10818-01-01,9525.0
10819-01-01,8972.0
10820-01-01,-29229.0
10821-01-01,-13713.0
10822-01-01,10016.0
10823-01-01,6516.0
10824-01-01,-31030.0
10825-01-01,-9423.0
10826-01-01,10772.0
10827-01-01,2821.0
10828-01-01,-31356.0
10829-01-01,-5885.0
10830-01-01,11331.0
10831-01-01,-1072.0
10832-01-01,-30730.0
10833-01-01,-3170.0
10834-01-01,12632.0
10835-01-01,-6092.0
10836-01-01,-28761.0
10837-01-01,-1366.0
10838-01-01,13333.0
10839-01-01,-10442.0
10840-01-01,-26749.0
10841-01-01,72.0
10842-01-01,13999.0
10843-01-01,-14805.0
10844-01-01,-24232.0
10845-01-01,996.0
10846-01-01,13816.0
10847-01-01,-18156.0
10848-01-01,-22021.0
10849-01-01,1900.0
10850-01-01,13013.0
10851-01-01,-20573.0
10852-01-01,-20305.0
10853-01-01,3445.0
10854-01-01,10809.0
10855-01-01,-21767.0
10856-01-01,-18988.0
10857-01-01,4806.0
10858-01-01,8439.0
10859-01-01,-22410.0
10860-01-01,-18252.0
10861-01-01,7180.0
10862-01-01,4745.0
10863-01-01,-22029.0
10864-01-01,-17944.0
10865-01-01,9300.0
10866-01-01,1357.0
10867-01-01,-21764.0
10868-01-01,-17722.0
10869-01-01,11579.0
10870-01-01,-2171.0
10871-01-01,-21488.0
10872-01-01,-17114.0
10873-01-01,13190.0
10874-01-01,-5140.0
10875-01-01,-21406.0
10876-01-01,-16415.0
10877-01-01,14455.0
10878-01-01,-7507.0
10879-01-01,-22087.0
10880-01-01,-14198.0
10881-01-01,14215.0
10882-01-01,-8946.0
10883-01-01,-23001.0
10884-01-01,-11792.0
10885-01-01,13800.0
10886-01-01,-10192.0
10887-01-01,-24420.0
10888-01-01,-7998.0
10889-01-01,11987.0
10890-01-01,-10859.0
10891-01-01,-25888.0
10892-01-01,-3988.0
10893-01-01,10044.0
10894-01-01,-11699.0
10895-01-01,-27377.0
10896-01-01,436.0
10897-01-01,7849.0
10898-01-01,-13139.0
10899-01-01,-27866.0
10900-01-01,4275.0
10901-01-01,9014.0
10902-01-01,-11134.0
10903-01-01,-32118.0
10904-01-01,5137.0
10905-01-01,7841.0
10906-01-01,-14854.0
10907-01-01,-30333.0
10908-01-01,7681.0
10909-01-01,7134.0
10910-01-01,-18780.0
10911-01-01,-27795.0
10912-01-01,9740.0
10913-01-01,6373.0
10914-01-01,-23228.0
10915-01-01,-23783.0
10916-01-01,10810.0
10917-01-01,5404.0
10918-01-01,-27221.0
10919-01-01,-19206.0
10920-01-01,11180.0
10921-01-01,4336.0
10922-01-01,-31143.0
10923-01-01,-14093.0
10924-01-01,11461.0
10925-01-01,1930.0
10926-01-01,-33333.0
10927-01-01,-9520.0
10928-01-01,11609.0
10929-01-01,-737.0
10930-01-01,-34981.0
10931-01-01,-4979.0
10932-01-01,11885.0
10933-01-01,-4780.0
10934-01-01,-34523.0
10935-01-01,-1668.0
10936-01-01,12408.0
10937-01-01,-9228.0
10938-01-01,-33007.0
10939-01-01,967.0
10940-01-01,13128.0
10941-01-01,-14365.0
10942-01-01,-30155.0
10943-01-01,2849.0
10944-01-01,13226.0
10945-01-01,-19054.0
10946-01-01,-26596.0
10947-01-01,3894.0
10948-01-01,13533.0
10949-01-01,-23892.0
10950-01-01,-22444.0
10951-01-01,4833.0
10952-01-01,12380.0
10953-01-01,-27077.0
10954-01-01,-18685.0
10955-01-01,5713.0
10956-01-01,10853.0
10957-01-01,-29698.0
10958-01-01,-14944.0
10959-01-01,6800.0
10960-01-01,8072.0
10961-01-01,-30588.0
10962-01-01,-12050.0
10963-01-01,8154.0
10964-01-01,4732.0
10965-01-01,-30346.0
10966-01-01,-9912.0
10967-01-01,10125.0
10968-01-01,569.0
10969-01-01,-29105.0
10970-01-01,-8208.0
10971-01-01,11530.0
10972-01-01,-3173.0
10973-01-01,-27277.0
10974-01-01,-7222.0
10975-01-01,13427.0
10976-01-01,-7275.0
10977-01-01,-24987.0
10978-01-01,-6260.0
10979-01-01,14138.0
10980-01-01,-10164.0
10981-01-01,-23054.0
10982-01-01,-5144.0
10983-01-01,14426.0
10984-01-01,-12539.0
10985-01-01,-21284.0
10986-01-01,-3537.0
10987-01-01,13590.0
10988-01-01,-14087.0
10989-01-01,-19986.0
10990-01-01,-1571.0
10991-01-01,12100.0
10992-01-01,-14846.0
10993-01-01,-19442.0
10994-01-01,1504.0
10995-01-01,9527.0
10996-01-01,-15380.0
10997-01-01,-19009.0
10998-01-01,4220.0
10999-01-01,7177.0
11000-01-01,-15950.0
11001-01-01,-24352.0
11002-01-01,4673.0
11003-01-01,7708.0
11004-01-01,-12629.0
11005-01-01,-24502.0
11006-01-01,7990.0
11007-01-01,6024.0
11008-01-01,-14977.0
11009-01-01,-23944.0
11010-01-01,10808.0
11011-01-01,4786.0
11012-01-01,-18316.0
11013-01-01,-22047.0
11014-01-01,12546.0
11015-01-01,3617.0
11016-01-01,-21622.0
11017-01-01,-19570.0
11018-01-01,13683.0
11019-01-01,2827.0
11020-01-01,-25666.0
11021-01-01,-15338.0
11022-01-01,13505.0
11023-01-01,1770.0
11024-01-01,-29102.0
11025-01-01,-11124.0
11026-01-01,13294.0
11027-01-01,232.0
11028-01-01,-32161.0
11029-01-01,-6089.0
11030-01-01,12480.0
11031-01-01,-2114.0
11032-01-01,-33999.0
11033-01-01,-1507.0
11034-01-01,11682.0
11035-01-01,-5015.0
11036-01-01,-34831.0
11037-01-01,2705.0
11038-01-01,11322.0
11039-01-01,-9298.0
11040-01-01,-33639.0
11041-01-01,5839.0
11042-01-01,10838.0
11043-01-01,-13566.0
11044-01-01,-31770.0
11045-01-01,8453.0
11046-01-01,10624.0
11047-01-01,-18701.0
11048-01-01,-28023.0
11049-01-01,9664.0
11050-01-01,10167.0
11051-01-01,-23325.0
11052-01-01,-24031.0
11053-01-01,10567.0
11054-01-01,9287.0
11055-01-01,-27603.0
11056-01-01,-19455.0
11057-01-01,10969.0
11058-01-01,7394.0
11059-01-01,-30580.0
11060-01-01,-15103.0
11061-01-01,11023.0
11062-01-01,5114.0
11063-01-01,-32731.0
11064-01-01,-11092.0
11065-01-01,11570.0
11066-01-01,1185.0
11067-01-01,-32790.0
11068-01-01,-8047.0
11069-01-01,11996.0
11070-01-01,-2826.0
11071-01-01,-32239.0
11072-01-01,-5470.0
11073-01-01,12731.0
11074-01-01,-7805.0
11075-01-01,-30087.0
11076-01-01,-3842.0
11077-01-01,13323.0
11078-01-01,-12540.0
11079-01-01,-27511.0
11080-01-01,-2755.0
11081-01-01,13770.0
11082-01-01,-17119.0
11083-01-01,-24617.0
11084-01-01,-1527.0
11085-01-01,13111.0
11086-01-01,-20522.0
11087-01-01,-21782.0
11088-01-01,-685.0
11089-01-01,12307.0
11090-01-01,-23422.0
11091-01-01,-19267.0
11092-01-01,1009.0
11093-01-01,9799.0
11094-01-01,-24515.0
11095-01-01,-17455.0
11096-01-01,2902.0
11097-01-01,7018.0
11098-01-01,-25099.0
11099-01-01,-16098.0
11100-01-01,5408.0
11101-01-01,6442.0
11102-01-01,-19575.0
11103-01-01,-20365.0
11104-01-01,4809.0
11105-01-01,3264.0
11106-01-01,-19454.0
11107-01-01,-20737.0
11108-01-01,8382.0
11109-01-01,2.0
11110-01-01,-19861.0
11111-01-01,-20099.0
11112-01-01,10743.0
11113-01-01,-2405.0
11114-01-01,-20489.0
11115-01-01,-19311.0
11116-01-01,13035.0
11117-01-01,-4701.0
11118-01-01,-21751.0
11119-01-01,-17190.0
11120-01-01,13907.0
11121-01-01,-6011.0
11122-01-01,-23386.0
11123-01-01,-14293.0
11124-01-01,14100.0
11125-01-01,-6988.0
11126-01-01,-25567.0
11127-01-01,-10298.0
11128-01-01,13514.0
11129-01-01,-8087.0
11130-01-01,-27303.0
11131-01-01,-6154.0
11132-01-01,12558.0
11133-01-01,-9006.0
11134-01-01,-29342.0
11135-01-01,-1245.0
11136-01-01,11201.0
11137-01-01,-10806.0
11138-01-01,-30039.0
11139-01-01,2680.0
11140-01-01,10317.0
11141-01-01,-13046.0
11142-01-01,-30144.0
11143-01-01,6524.0
11144-01-01,9408.0
11145-01-01,-16157.0
11146-01-01,-28716.0
11147-01-01,9193.0
11148-01-01,8701.0
11149-01-01,-19611.0
11150-01-01,-26158.0
11151-01-01,10986.0
11152-01-01,8389.0
11153-01-01,-23822.0
11154-01-01,-22153.0
11155-01-01,11898.0
11156-01-01,7312.0
11157-01-01,-27360.0
11158-01-01,-17840.0
11159-01-01,12329.0
11160-01-01,6200.0
11161-01-01,-31098.0
11162-01-01,-12505.0
11163-01-01,12126.0
11164-01-01,3963.0
11165-01-01,-33407.0
11166-01-01,-7849.0
11167-01-01,12150.0
11168-01-01,1015.0
11169-01-01,-34778.0
11170-01-01,-3307.0
11171-01-01,12242.0
11172-01-01,-3079.0
11173-01-01,-34535.0
11174-01-01,327.0
11175-01-01,12250.0
11176-01-01,-7422.0
11177-01-01,-33041.0
11178-01-01,3070.0
11179-01-01,12864.0
11180-01-01,-12777.0
11181-01-01,-29891.0
11182-01-01,4871.0
11183-01-01,12761.0
11184-01-01,-17347.0
11185-01-01,-26382.0
11186-01-01,6207.0
11187-01-01,12622.0
11188-01-01,-21941.0
11189-01-01,-21795.0
11190-01-01,6862.0
11191-01-01,11529.0
11192-01-01,-25283.0
11193-01-01,-17594.0
11194-01-01,7563.0
11195-01-01,9728.0
11196-01-01,-27562.0
11197-01-01,-13544.0
11198-01-01,8600.0
11199-01-01,6632.0
11200-01-01,-28448.0
11201-01-01,-10132.0
11202-01-01,9433.0
11203-01-01,3302.0
11204-01-01,-28472.0
11205-01-01,-7478.0
11206-01-01,11119.0
11207-01-01,-1281.0
11208-01-01,-27209.0
11209-01-01,-5690.0
11210-01-01,12345.0
11211-01-01,-5361.0
11212-01-01,-25922.0
11213-01-01,-4262.0
11214-01-01,13651.0
11215-01-01,-9579.0
11216-01-01,-24218.0
11217-01-01,-3281.0
11218-01-01,14214.0
11219-01-01,-12980.0
11220-01-01,-22746.0
11221-01-01,-2374.0
11222-01-01,14257.0
11223-01-01,-15579.0
11224-01-01,-21819.0
11225-01-01,-715.0
11226-01-01,12876.0
11227-01-01,-17062.0
11228-01-01,-21207.0
11229-01-01,812.0
11230-01-01,11311.0
11231-01-01,-18107.0
11232-01-01,-21149.0
11233-01-01,3480.0
11234-01-01,8329.0
11235-01-01,-18233.0
11236-01-01,-21405.0
11237-01-01,6055.0
11238-01-01,5473.0
11239-01-01,-18476.0
11240-01-01,-21747.0
11241-01-01,8940.0
11242-01-01,2362.0
11243-01-01,-18875.0
11244-01-01,-21543.0
11245-01-01,11276.0
11246-01-01,-381.0
11247-01-01,-19442.0
11248-01-01,-21235.0
11249-01-01,13408.0
11250-01-01,-2665.0
11251-01-01,-20896.0
11252-01-01,-19268.0
11253-01-01,14045.0
11254-01-01,-4124.0
11255-01-01,-22560.0
11256-01-01,-16982.0
11257-01-01,14485.0
11258-01-01,-5455.0
11259-01-01,-24785.0
11260-01-01,-13190.0
11261-01-01,13496.0
11262-01-01,-6312.0
11263-01-01,-26985.0
11264-01-01,-8997.0
11265-01-01,12203.0
11266-01-01,-7303.0
11267-01-01,-29248.0
11268-01-01,-4226.0
11269-01-01,10552.0
11270-01-01,-9040.0
11271-01-01,-30382.0
11272-01-01,79.0
11273-01-01,8882.0
11274-01-01,-10937.0
11275-01-01,-31280.0
11276-01-01,4418.0
11277-01-01,7363.0
11278-01-01,-14060.0
11279-01-01,-30166.0
11280-01-01,7320.0
11281-01-01,6412.0
11282-01-01,-17488.0
11283-01-01,-28311.0
11284-01-01,9804.0
11285-01-01,5472.0
11286-01-01,-21616.0
11287-01-01,-24833.0
11288-01-01,11136.0
11289-01-01,4597.0
11290-01-01,-25550.0
11291-01-01,-20589.0
11292-01-01,11695.0
11293-01-01,3745.0
11294-01-01,-29649.0
11295-01-01,-15548.0
11296-01-01,11942.0
11297-01-01,1770.0
11298-01-01,-32303.0
11299-01-01,-10807.0
11300-01-01,11954.0
11301-01-01,3339.0
11302-01-01,-33802.0
11303-01-01,-9337.0
11304-01-01,10638.0
11305-01-01,-391.0
11306-01-01,-34051.0
11307-01-01,-5931.0
11308-01-01,11454.0
11309-01-01,-4624.0
11310-01-01,-33179.0
11311-01-01,-3224.0
11312-01-01,12608.0
11313-01-01,-9650.0
11314-01-01,-31033.0
11315-01-01,-1190.0
11316-01-01,13200.0
11317-01-01,-14343.0
11318-01-01,-28132.0
11319-01-01,-10.0
11320-01-01,14141.0
11321-01-01,-19334.0
11322-01-01,-24617.0
11323-01-01,1044.0
11324-01-01,13727.0
11325-01-01,-22821.0
11326-01-01,-21412.0
11327-01-01,2057.0
11328-01-01,12950.0
11329-01-01,-25805.0
11330-01-01,-18211.0
11331-01-01,3323.0
11332-01-01,10958.0
11333-01-01,-27236.0
11334-01-01,-15709.0
11335-01-01,4892.0
11336-01-01,8332.0
11337-01-01,-27563.0
11338-01-01,-13942.0
11339-01-01,7251.0
11340-01-01,4758.0
11341-01-01,-26991.0
11342-01-01,-12515.0
11343-01-01,9148.0
11344-01-01,1476.0
11345-01-01,-25880.0
11346-01-01,-11750.0
11347-01-01,11682.0
11348-01-01,-2317.0
11349-01-01,-24358.0
11350-01-01,-10974.0
11351-01-01,13190.0
11352-01-01,-5109.0
11353-01-01,-23188.0
11354-01-01,-9986.0
11355-01-01,14323.0
11356-01-01,-7465.0
11357-01-01,-22235.0
11358-01-01,-8399.0
11359-01-01,14367.0
11360-01-01,-9162.0
11361-01-01,-21663.0
11362-01-01,-6404.0
11363-01-01,13742.0
11364-01-01,-10133.0
11365-01-01,-21847.0
11366-01-01,-3110.0
11367-01-01,11919.0
11368-01-01,-10943.0
11369-01-01,-22065.0
11370-01-01,-34.0
11371-01-01,10198.0
11372-01-01,-11860.0
11373-01-01,-22633.0
11374-01-01,3934.0
11375-01-01,7739.0
11376-01-01,-13072.0
11377-01-01,-22900.0
11378-01-01,7269.0
11379-01-01,5752.0
11380-01-01,-14845.0
11381-01-01,-22687.0
11382-01-01,10297.0
11383-01-01,4115.0
11384-01-01,-17534.0
11385-01-01,-21360.0
11386-01-01,12315.0
11387-01-01,2696.0
11388-01-01,-20345.0
11389-01-01,-19493.0
11390-01-01,13743.0
11391-01-01,1766.0
11392-01-01,-24045.0
11393-01-01,-15829.0
11394-01-01,13750.0
11395-01-01,828.0
11396-01-01,-27380.0
11397-01-01,-12055.0
11398-01-01,13639.0
11399-01-01,-438.0
11400-01-01,-30614.0
11401-01-01,-10905.0
11402-01-01,12708.0
11403-01-01,1964.0
11404-01-01,-33438.0
11405-01-01,-6066.0
11406-01-01,12239.0
11407-01-01,-725.0
11408-01-01,-34966.0
11409-01-01,-1491.0
11410-01-01,12191.0
11411-01-01,-4916.0
11412-01-01,-34417.0
11413-01-01,2058.0
11414-01-01,11996.0
11415-01-01,-9146.0
11416-01-01,-33184.0
11417-01-01,5117.0
11418-01-01,12102.0
11419-01-01,-14351.0
11420-01-01,-30077.0
11421-01-01,6794.0
11422-01-01,12025.0
11423-01-01,-19174.0
11424-01-01,-26609.0
11425-01-01,8051.0
11426-01-01,11634.0
11427-01-01,-23771.0
11428-01-01,-22552.0
11429-01-01,8821.0
11430-01-01,10230.0
11431-01-01,-27142.0
11432-01-01,-18597.0
11433-01-01,9137.0
11434-01-01,8530.0
11435-01-01,-29816.0
11436-01-01,-14928.0
11437-01-01,9953.0
11438-01-01,5130.0
11439-01-01,-30470.0
11440-01-01,-12107.0
11441-01-01,10679.0
11442-01-01,1577.0
11443-01-01,-30540.0
11444-01-01,-9739.0
11445-01-01,11784.0
11446-01-01,-3024.0
11447-01-01,-29133.0
11448-01-01,-8181.0
11449-01-01,12828.0
11450-01-01,-7537.0
11451-01-01,-27245.0
11452-01-01,-7225.0
11453-01-01,13900.0
11454-01-01,-12044.0
11455-01-01,-25135.0
11456-01-01,-6024.0
11457-01-01,13916.0
11458-01-01,-15518.0
11459-01-01,-23020.0
11460-01-01,-5194.0
11461-01-01,13890.0
11462-01-01,-18632.0
11463-01-01,-21238.0
11464-01-01,-3455.0
11465-01-01,12184.0
11466-01-01,-20091.0
11467-01-01,-20050.0
11468-01-01,-1404.0
11469-01-01,10134.0
11470-01-01,-21071.0
11471-01-01,-19333.0
11472-01-01,1405.0
11473-01-01,7058.0
11474-01-01,-21228.0
11475-01-01,-18896.0
11476-01-01,4318.0
11477-01-01,3741.0
11478-01-01,-20918.0
11479-01-01,-19056.0
11480-01-01,7780.0
11481-01-01,142.0
11482-01-01,-20865.0
11483-01-01,-18533.0
11484-01-01,10208.0
11485-01-01,-2701.0
11486-01-01,-20912.0
11487-01-01,-18077.0
11488-01-01,12723.0
11489-01-01,-5500.0
11490-01-01,-21492.0
11491-01-01,-16484.0
11492-01-01,13830.0
11493-01-01,-7166.0
11494-01-01,-22529.0
11495-01-01,-14160.0
11496-01-01,14277.0
11497-01-01,-8409.0
11498-01-01,-24159.0
11499-01-01,-10708.0
11500-01-01,13801.0
11501-01-01,-3653.0
11502-01-01,-27857.0
11503-01-01,-11105.0
11504-01-01,13279.0
11505-01-01,-4678.0
11506-01-01,-30619.0
11507-01-01,-5922.0
11508-01-01,12372.0
11509-01-01,-6628.0
11510-01-01,-32021.0
11511-01-01,-1566.0
11512-01-01,11819.0
11513-01-01,-9088.0
11514-01-01,-32730.0
11515-01-01,2757.0
11516-01-01,11221.0
11517-01-01,-12498.0
11518-01-01,-31866.0
11519-01-01,6002.0
11520-01-01,10735.0
11521-01-01,-16300.0
11522-01-01,-29788.0
11523-01-01,8355.0
11524-01-01,10727.0
11525-01-01,-20986.0
11526-01-01,-26143.0
11527-01-01,9783.0
11528-01-01,9982.0
11529-01-01,-25046.0
11530-01-01,-22094.0
11531-01-01,10684.0
11532-01-01,9235.0
11533-01-01,-29353.0
11534-01-01,-16911.0
11535-01-01,10864.0
11536-01-01,7432.0
11537-01-01,-32303.0
11538-01-01,-12259.0
11539-01-01,11178.0
11540-01-01,4911.0
11541-01-01,-34310.0
11542-01-01,-7664.0
11543-01-01,11595.0
11544-01-01,1186.0
11545-01-01,-34721.0
11546-01-01,-3862.0
11547-01-01,11884.0
11548-01-01,-2832.0
11549-01-01,-33898.0
11550-01-01,-903.0
11551-01-01,12876.0
11552-01-01,-8001.0
11553-01-01,-31368.0
11554-01-01,1110.0
11555-01-01,13247.0
11556-01-01,-12516.0
11557-01-01,-28458.0
11558-01-01,2654.0
11559-01-01,13666.0
11560-01-01,-17166.0
11561-01-01,-24448.0
11562-01-01,3526.0
11563-01-01,13232.0
11564-01-01,-20743.0
11565-01-01,-20701.0
11566-01-01,4372.0
11567-01-01,12152.0
11568-01-01,-23363.0
11569-01-01,-17083.0
11570-01-01,5636.0
11571-01-01,9737.0
11572-01-01,-24681.0
11573-01-01,-13988.0
11574-01-01,6703.0
11575-01-01,7081.0
11576-01-01,-25260.0
11577-01-01,-11586.0
11578-01-01,8740.0
11579-01-01,3058.0
11580-01-01,-24629.0
11581-01-01,-9975.0
11582-01-01,10459.0
11583-01-01,-627.0
11584-01-01,-23998.0
11585-01-01,-8712.0
11586-01-01,12378.0
11587-01-01,-4562.0
11588-01-01,-23082.0
11589-01-01,-7788.0
11590-01-01,13666.0
11591-01-01,-7871.0
11592-01-01,-22348.0
11593-01-01,-6985.0
11594-01-01,14560.0
11595-01-01,-10518.0
11596-01-01,-22250.0
11597-01-01,-5294.0
11598-01-01,14020.0
11599-01-01,-12161.0
11600-01-01,-22402.0
11601-01-01,-3675.0
11602-01-01,13287.0
11603-01-01,-13471.0
11604-01-01,-23113.0
11605-01-01,-798.0
11606-01-01,11076.0
11607-01-01,-13969.0
11608-01-01,-24028.0
11609-01-01,2153.0
11610-01-01,8819.0
11611-01-01,-14588.0
11612-01-01,-25041.0
11613-01-01,5571.0
11614-01-01,6208.0
11615-01-01,-15534.0
11616-01-01,-25342.0
11617-01-01,8561.0
11618-01-01,3782.0
11619-01-01,-16627.0
11620-01-01,-25525.0
11621-01-01,11489.0
11622-01-01,1677.0
11623-01-01,-18739.0
11624-01-01,-23917.0
11625-01-01,12958.0
11626-01-01,297.0
11627-01-01,-21077.0
11628-01-01,-21860.0
11629-01-01,14219.0
11630-01-01,-1002.0
11631-01-01,-24054.0
11632-01-01,-18199.0
11633-01-01,14047.0
11634-01-01,-1934.0
11635-01-01,-26959.0
11636-01-01,-13959.0
11637-01-01,13406.0
11638-01-01,-2944.0
11639-01-01,-29987.0
11640-01-01,-8997.0
11641-01-01,12321.0
11642-01-01,-4817.0
11643-01-01,-31789.0
11644-01-01,-4381.0
11645-01-01,11078.0
11646-01-01,-6839.0
11647-01-01,-33345.0
11648-01-01,383.0
11649-01-01,9868.0
11650-01-01,-10181.0
11651-01-01,-32847.0
11652-01-01,3815.0
11653-01-01,9144.0
11654-01-01,-13902.0
11655-01-01,-31479.0
11656-01-01,6789.0
11657-01-01,8439.0
11658-01-01,-18420.0
11659-01-01,-28460.0
11660-01-01,8663.0
11661-01-01,7736.0
11662-01-01,-22786.0
11663-01-01,-24545.0
11664-01-01,9666.0
11665-01-01,7162.0
11666-01-01,-27434.0
11667-01-01,-19733.0
11668-01-01,10300.0
11669-01-01,5440.0
11670-01-01,-30665.0
11671-01-01,-15101.0
11672-01-01,10644.0
11673-01-01,3536.0
11674-01-01,-33545.0
11675-01-01,-10196.0
11676-01-01,10937.0
11677-01-01,249.0
11678-01-01,-34456.0
11679-01-01,-6322.0
11680-01-01,11514.0
11681-01-01,-3622.0
11682-01-01,-34223.0
11683-01-01,-3028.0
11684-01-01,12399.0
11685-01-01,-8445.0
11686-01-01,-32509.0
11687-01-01,-556.0
11688-01-01,12904.0
11689-01-01,-13185.0
11690-01-01,-29817.0
11691-01-01,986.0
11692-01-01,13858.0
11693-01-01,-18445.0
11694-01-01,-26210.0
11695-01-01,2142.0
11696-01-01,13608.0
11697-01-01,-22410.0
11698-01-01,-22722.0
11699-01-01,3101.0
11700-01-01,13097.0
11701-01-01,-21307.0
11702-01-01,-20611.0
11703-01-01,-734.0
11704-01-01,12986.0
11705-01-01,-23154.0
11706-01-01,-18657.0
11707-01-01,988.0
11708-01-01,11138.0
11709-01-01,-23940.0
11710-01-01,-17425.0
11711-01-01,3668.0
11712-01-01,8231.0
11713-01-01,-23931.0
11714-01-01,-16439.0
11715-01-01,6000.0
11716-01-01,5502.0
11717-01-01,-23467.0
11718-01-01,-16034.0
11719-01-01,9115.0
11720-01-01,2116.0
11721-01-01,-22662.0
11722-01-01,-15565.0
11723-01-01,11370.0
11724-01-01,-474.0
11725-01-01,-22222.0
11726-01-01,-14822.0
11727-01-01,13307.0
11728-01-01,-2702.0
11729-01-01,-22093.0
11730-01-01,-13352.0
11731-01-01,14203.0
11732-01-01,-4428.0
11733-01-01,-22282.0
11734-01-01,-11425.0
11735-01-01,14445.0
11736-01-01,-5497.0
11737-01-01,-23262.0
11738-01-01,-8010.0
11739-01-01,13382.0
11740-01-01,-6451.0
11741-01-01,-24206.0
11742-01-01,-4673.0
11743-01-01,12311.0
11744-01-01,-7572.0
11745-01-01,-25444.0
11746-01-01,-309.0
11747-01-01,10399.0
11748-01-01,-9058.0
11749-01-01,-26298.0
11750-01-01,3594.0
11751-01-01,8764.0
11752-01-01,-11114.0
11753-01-01,-26634.0
11754-01-01,7296.0
11755-01-01,7414.0
11756-01-01,-14239.0
11757-01-01,-25692.0
11758-01-01,10033.0
11759-01-01,6172.0
11760-01-01,-17497.0
11761-01-01,-24168.0
11762-01-01,12221.0
11763-01-01,5375.0
11764-01-01,-21747.0
11765-01-01,-20688.0
11766-01-01,12935.0
11767-01-01,4574.0
11768-01-01,-25674.0
11769-01-01,-16951.0
11770-01-01,13427.0
11771-01-01,3459.0
11772-01-01,-29555.0
11773-01-01,-12018.0
11774-01-01,13044.0
11775-01-01,1716.0
11776-01-01,-32455.0
11777-01-01,-7171.0
11778-01-01,12458.0
11779-01-01,-519.0
11780-01-01,-34582.0
11781-01-01,-2361.0
11782-01-01,12131.0
11783-01-01,-4214.0
11784-01-01,-34703.0
11785-01-01,1554.0
11786-01-01,11706.0
11787-01-01,-8058.0
11788-01-01,-34113.0
11789-01-01,5062.0
11790-01-01,11609.0
11791-01-01,-13073.0
11792-01-01,-31432.0
11793-01-01,7110.0
11794-01-01,11506.0
11795-01-01,-17917.0
11796-01-01,-28201.0
11797-01-01,8691.0
11798-01-01,11195.0
11799-01-01,-22801.0
11800-01-01,-24071.0
11801-01-01,5944.0
11802-01-01,12279.0
11803-01-01,-22995.0
11804-01-01,-21256.0
11805-01-01,6470.0
11806-01-01,11231.0
11807-01-01,-26058.0
11808-01-01,-18101.0
11809-01-01,7512.0
11810-01-01,8464.0
11811-01-01,-27208.0
11812-01-01,-15677.0
11813-01-01,8507.0
11814-01-01,5476.0
11815-01-01,-27804.0
11816-01-01,-13698.0
11817-01-01,9955.0
11818-01-01,1393.0
11819-01-01,-27088.0
11820-01-01,-12377.0
11821-01-01,11432.0
11822-01-01,-2759.0
11823-01-01,-25853.0
11824-01-01,-11684.0
11825-01-01,13116.0
11826-01-01,-7052.0
11827-01-01,-24523.0
11828-01-01,-10635.0
11829-01-01,13808.0
11830-01-01,-10457.0
11831-01-01,-23160.0
11832-01-01,-9914.0
11833-01-01,14562.0
11834-01-01,-13638.0
11835-01-01,-22174.0
11836-01-01,-8226.0
11837-01-01,13697.0
11838-01-01,-15338.0
11839-01-01,-21705.0
11840-01-01,-6098.0
11841-01-01,12424.0
11842-01-01,-16583.0
11843-01-01,-21738.0
11844-01-01,-3070.0
11845-01-01,10096.0
11846-01-01,-17196.0
11847-01-01,-21899.0
11848-01-01,181.0
11849-01-01,7388.0
11850-01-01,-17339.0
11851-01-01,-22646.0
11852-01-01,4171.0
11853-01-01,4252.0
11854-01-01,-17861.0
11855-01-01,-22620.0
11856-01-01,7252.0
11857-01-01,1722.0
11858-01-01,-18534.0
11859-01-01,-22549.0
11860-01-01,10494.0
11861-01-01,-888.0
11862-01-01,-19828.0
11863-01-01,-21276.0
11864-01-01,12430.0
11865-01-01,-2548.0
11866-01-01,-21578.0
11867-01-01,-19139.0
11868-01-01,13649.0
11869-01-01,-3782.0
11870-01-01,-24004.0
11871-01-01,-15728.0
11872-01-01,13909.0
11873-01-01,-4957.0
11874-01-01,-26197.0
11875-01-01,-11878.0
11876-01-01,13600.0
11877-01-01,-5781.0
11878-01-01,-28884.0
11879-01-01,-6882.0
11880-01-01,12577.0
11881-01-01,-7292.0
11882-01-01,-30513.0
11883-01-01,-2521.0
11884-01-01,11839.0
11885-01-01,-9224.0
11886-01-01,-31669.0
11887-01-01,2049.0
11888-01-01,10921.0
11889-01-01,-12020.0
11890-01-01,-31421.0
11891-01-01,5606.0
11892-01-01,10234.0
11893-01-01,-15326.0
11894-01-01,-29997.0
11895-01-01,8365.0
11896-01-01,10043.0
11897-01-01,-19604.0
11898-01-01,-26919.0
11899-01-01,10106.0
11900-01-01,9329.0
11901-01-01,-21889.0
11902-01-01,-25578.0
11903-01-01,8261.0
11904-01-01,11529.0
11905-01-01,-26626.0
11906-01-01,-20719.0
11907-01-01,8777.0
11908-01-01,10241.0
11909-01-01,-30112.0
11910-01-01,-16250.0
11911-01-01,9343.0
11912-01-01,8254.0
11913-01-01,-32679.0
11914-01-01,-11793.0
11915-01-01,10062.0
11916-01-01,5015.0
11917-01-01,-33688.0
